Committee,Committee Type,Payee,Purpose of Expenditure,Description,Payment Method,Payment Date,Amount,File to State,Period Start,Period End,Election Year,Status,Data Source,Refiled Electronically,Street Address,City,State
Wilton Democratic Town Committee,Party Committee,Click and Pledge,"BNK(Bank fees, interest charges, or penalties)",Credit Card Processing Fee,Debit Card,6/11/2012,64.33,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,12202 Airport Way Ste 100,Broomfield,CO                                                
Wilton Democratic Town Committee,Party Committee,Marianne Wilson's Catering,FOOD(Paid directly to a vendor for food and beverage),Wilton Democrat of Year Dinner,Check,3/15/2012,2477.57,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,47 Freshwater Ln,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Marianne Wilson's Catering,FOOD(Paid directly to a vendor for food and beverage),Catering for Fundraising Breakfast,Check,5/26/2012,854.66,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,47 Freshwater Ln,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Lincoln Wilson,FOOD(Paid directly to a vendor for food and beverage),,Check,5/26/2012,35,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,47 Freshwater Ln,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Trackside,Misc *(Miscellaneous expenditure for which no specific code exists),Hall Rental,Check,3/25/2012,150,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,15 Station Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Trackside,Misc *(Miscellaneous expenditure for which no specific code exists),Hall Rental for Wilton Democrat of Year Dinner,Check,2/8/2012,150,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,15 Station Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",Credit Card Processing Fees Deducted from Bank Acct,Debit Card,1/10/2012,11.73,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12202 Airport Way Ste 100,Broomfield,CO                                                
Wilton Democratic Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",Credit Card Processing Fees Deducted from Bank Acct,Debit Card,2/10/2012,5,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12202 Airport Way Ste 100,Broomfield,CO                                                
Wilton Democratic Town Committee,Party Committee,Click & Pledge,"BNK(Bank fees, interest charges, or penalties)",Credit Card Fees Deducted From Bank Account,Debit Card,3/12/2012,89.41,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12202 Airport Way Ste 100,Broomfield,CO                                                
Wilton Democratic Town Committee,Party Committee,Suzy Curtice,RCW(Reimburse committee workers),Supplies for Event,Check,5/10/2012,52.14,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,66 Washington Post Dr,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Jared Bernstein,CNSLT(Payments to a professional consultant),Speaking Fee,Check,4/18/2012,2000,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,2920 Richmond Ln,Alexandria,VA                                                
Wilton Democratic Town Committee,Party Committee,Jose Marquez,Misc *(Miscellaneous expenditure for which no specific code exists),Custodial Work,Check,4/19/2012,30,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,1 Van Tassel Ct,Norwalk,CT                                                
Wilton Democratic Town Committee,Party Committee,Arthur Shulman,RCW(Reimburse committee workers),Banner Creation,Check,5/7/2012,15.9,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,26 Crowne Pond Ln,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Sharon Grace,RCW(Reimburse committee workers),Postage for non-fundraising lecture,Check,3/28/2012,207,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,573 Nod Hill Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,John Kalamarides,RCW(Reimburse committee workers),Reimbursement for Dinner Preceding Speaking Event,Check,4/25/2012,437.86,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,180 Westport Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Hersam Acorn,A-NEWS(Adevertise through a newspaper),Caucus Notice,Check,3/11/2012,25.38,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,205 Spring Hill Rd,Trumbull,CT                                                
Wilton Democratic Town Committee,Party Committee,Hersam Acorn,A-NEWS(Adevertise through a newspaper),Caucus Announcement,Check,5/10/2012,24,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,205 Spring Hill Rd,Trumbull,CT                                                
Wilton Democratic Town Committee,Party Committee,Hersam Acorn,A-NEWS(Adevertise through a newspaper),Caucus Notice 5/24/2012,Check,6/23/2012,11.5,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,205 Spring Hill Rd,Trumbull,CT                                                
Wilton Democratic Town Committee,Party Committee,Kelly Franklin,RCW(Reimburse committee workers),Non Fundraising Lecture Advertising,Check,3/17/2012,311,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,305 Olmstead Hill Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Kelly Franklin,"PRNT(Cost of printing, photocopying or reproducing literature)",Bookmarkers + Podium Wrapper,Check,4/6/2012,86.07,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,305 Olmstead Hill Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Wilton Library,Misc *(Miscellaneous expenditure for which no specific code exists),Room Rental for Open Economics Lecture 4/19/12,Check,2/8/2012,211.25,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,137 Old Ridgefield Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Wilton Library,Misc *(Miscellaneous expenditure for which no specific code exists),Hall (Library) Rental for Speaking Event,Check,4/18/2012,188.75,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,137 Old Ridgefield Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Carol Ball,RCW(Reimburse committee workers),,Check,3/15/2012,25.15,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,80 Washington Post Dr,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Carol Ball,RCW(Reimburse committee workers),Reimbursement for Postcard Printing - Next Day Flyers,Check,5/7/2012,50.96,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,80 Washington Post Dr,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,Carol Ball,RCW(Reimburse committee workers),Reimbursement for Purchase of Refreshments at Speaker Event,Check,4/19/2012,91.15,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,80 Washington Post Dr,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,David Palmieri,CNSLT(Payments to a professional consultant),Audio Visual Work,Check,4/19/2012,120,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,30 Leuvine St,Norwalk,CT                                                
Wilton Democratic Town Committee,Party Committee,Massy Bear Events,FOOD(Paid directly to a vendor for food and beverage),Wilton Democrat of Year Dinner,Check,3/28/2012,493.12,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,83 Indian Hill Rd,Wilton,CT                                                
Wilton Democratic Town Committee,Party Committee,USPS,POST(Postage),Post Office Box Annual Rental,Check,6/21/2012,94,7/1/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,15 Hubbard Rd,Wilton,CT                                                
Wilton Republican Town Committee,Party Committee,ANNALISA STRAVATO,RCW(Reimburse committee workers),INVITATIONS & ENVELOPES,Check,,547.46,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,61 MAYFLOWER DRIVE,WILTON,CT                                                
Wilton Republican Town Committee,Party Committee,ANNALISA STRAVATO,RCW(Reimburse committee workers),FOOD & RENTAL FOR LINCOLN DINNER,Check,2/21/2012,165.74,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,61 MAYFLOWER DRIVE,WILTON,CT                                                
Wilton Republican Town Committee,Party Committee,CRISTINA JAREMA,WAGE(Wages and benefits paid to the committee's staff),SERVER AT LINCOLN DINNER,Check,2/10/2012,150,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,50 HALLOCK STREET,WATERBURY,CT                                                
Wilton Republican Town Committee,Party Committee,LUGANA ROMILDO,WAGE(Wages and benefits paid to the committee's staff),SERVER AT LINCOLN DINNER & CLEANUP,Check,2/10/2012,150,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,147 WETMORE ROAD,BRIDGEPORT,CT                                                
Wilton Republican Town Committee,Party Committee,PAY PAL,"BNK(Bank fees, interest charges, or penalties)",,,,20.53,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,WELLS FARGO,WILTON,CT                                                
Wilton Republican Town Committee,Party Committee,THE HARTFORD,OVHD(Overhead operating costs),LIABILITY INSURANCE,Check,2/21/2012,425,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,PO BOX 660916,DALLAS,TX                                                
Wilton Republican Town Committee,Party Committee,ANDERSON AYALA,WAGE(Wages and benefits paid to the committee's staff),LINCOLN DINNER PARKING OF CARS,Check,2/10/2012,50,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,60 Gilmore Street,BRIDGEPORT,CT                                                
Wilton Republican Town Committee,Party Committee,HERSAM ACORN,A-NEWS(Adevertise through a newspaper),ANNOUNCEMENT OF CAUCUS 1/10/12 PRINTED IN NEWSPAPER,Check,2/16/2012,5,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,205 Spring Hill Road,TRUMBULL,CT                                                
Wilton Republican Town Committee,Party Committee,HERSAM ACORN,A-NEWS(Adevertise through a newspaper),ANNOUNCEMENT OF CAUCUS 1/10/12 PRINTED IN NEWSPAPER,Check,2/16/2012,5,4/9/2012,,,,Original,Data Entry,NO,205 Spring Hill Road,TRUMBULL,CT                                                
Wilton Republican Town Committee,Party Committee,ANDERSON AYALA,WAGE(Wages and benefits paid to the committee's staff),LINCOLN DINNER PARKING OF CARS,Check,2/10/2012,50,4/9/2012,,,,Original,Data Entry,NO,60 Gilmore Street,BRIDGEPORT,CT                                                
Wilton Republican Town Committee,Party Committee,THE HARTFORD,OVHD(Overhead operating costs),LIABILITY INSURANCE,Check,2/21/2012,425,4/9/2012,,,,Original,Data Entry,NO,PO BOX 660916,DALLAS,TX                                                
Wilton Republican Town Committee,Party Committee,CRISTINA JAREMA,WAGE(Wages and benefits paid to the committee's staff),SERVER AT LINCOLN DINNER,Check,2/10/2012,150,4/9/2012,,,,Original,Data Entry,NO,50 HALLOCK STREET,WATERBURY,CT                                                
Wilton Republican Town Committee,Party Committee,LUCIANA ROMILDO,WAGE(Wages and benefits paid to the committee's staff),SERVER AT LINCOLN DINNER & CLEANUP,Check,2/10/2012,150,4/9/2012,,,,Original,Data Entry,NO,147 WETMORE ROAD,BRIDGEPORT,CT                                                
Wilton Republican Town Committee,Party Committee,PAY PAL,"BNK(Bank fees, interest charges, or penalties)",,,,20.53,4/9/2012,,,,Original,Data Entry,NO,WELLS FARGO,WILTON,CT                                                
Wilton Republican Town Committee,Party Committee,ANNALISA STRAVATO,RCW(Reimburse committee workers),INVITATIONS & ENVELOPES,Check,,547.46,4/9/2012,,,,Original,Data Entry,NO,61 MAYFLOWER DRIVE,WILTON,CT                                                
Wilton Republican Town Committee,Party Committee,ANNALISA STRAVATO,RCW(Reimburse committee workers),FOOD & RENTAL FOR LINCOLN DINNER,Check,2/21/2012,165.74,4/9/2012,,,,Original,Data Entry,NO,61 MAYFLOWER DRIVE,WILTON,CT                                                
Winchester Democratic Town Committee,Party Committee,Torrington Register Citizen,A-NEWS(Adevertise through a newspaper),Caucus notice,Check,6/5/2012,45,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,190 Water St,Torrington,CT                                                
Winchester Democratic Town Committee,Party Committee,USPO,POST(Postage),,Debit Card,2/14/2012,4.5,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Main Street,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,USPO,POST(Postage),,Debit Card,3/22/2012,4.5,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Main Street,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,USPS,POST(Postage),stamps,Debit Card,4/23/2012,4.5,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,Main ST,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,St.Anthony School,CHAR(Payment to tax exempt charitable organization),In memory of Anna Harding,Check,4/13/2012,50,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,55 Oak St,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,The Open Door,CHAR(Payment to tax exempt charitable organization),In memory of Anna Harding,Check,4/13/2012,50,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,160 Main St .,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,USPS,POST(Postage),Stamps,Debit Card,6/24/2012,4.5,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,160 Main St,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,BUCKLEY BROADCASTING,A-RAD(Advertise on radio),RADIO ADS,Debit Card,,316,1/9/2012,10/26/2011,12/31/2011,,Original,Data Entry,NO,869 BLUEHILLS AVE.,BLOOMFIELD,CT                                                
Winchester Democratic Town Committee,Party Committee,USPO,POST(Postage),,Debit Card,1/23/2012,10.1,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Main Street,Winsted,CT                                                
Winchester Democratic Town Committee,Party Committee,Torrington Register Citizen,A-NEWS(Adevertise through a newspaper),Caucus notice,Check,1/19/2012,45,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,59 Field St,Torrington,CT                                                
Winchester Democratic Town Committee,Party Committee,Torrington Register Citizen,A-NEWS(Adevertise through a newspaper),Caucus Notice,Check,3/24/2012,47.84,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,59 Field St,Torrington,CT                                                
Windham Area Landlords Association LLC,Political Action Committee,CT Dept. of Revenue,Misc *(Miscellaneous expenditure for which no specific code exists),FormOP-424 Bus. Entity Tax,Check,4/3/2012,250,7/7/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 2936,Hartford,CT                                                
Windham Area Landlords Association LLC,Political Action Committee,Jeff Viens,OVHD(Overhead operating costs),REimburse for items bought at Staples,Check,5/25/2012,110.59,7/7/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,132 Route 66,Columbia,CT                                                
Windham Democratic Town Committee,Party Committee,Quasar Internet Solutions,WEB(Costs related to accessing and having a presence on the web),"Web domain name renewal 3ys: windemocrats.org, windemocrats.com",Check,6/8/2012,107.94,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,700 Main St,Willimantic,CT                                                
Windham Democratic Town Committee,Party Committee,Stop and Shop,FOOD(Paid directly to a vendor for food and beverage),veggie plate for meeting,Debit Card,1/1/2012,63.3,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,1391 Main St,Willimantic,CT                                                
Windham Democratic Town Committee,Party Committee,Windham Renaisance Initiative,A-OTH(Other advertising for which no specific advertise code exists),Third Thursday Booth at monthly town fair,Check,6/21/2012,65,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,979 Main St,Willimantic,CT                                                
Windham Democratic Town Committee,Party Committee,Dan's Awards and Engraving,Gift *(Purchase of items to be given as a gift),"Plaques given to honor Town Committee ""Life Members""",Debit Card,6/6/2012,67.76,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,39 Mansfield Ave,Willimantic,CT                                                
Windham Democratic Town Committee,Party Committee,Quasar Internet Solutions,WEB(Costs related to accessing and having a presence on the web),"Entry level hosting package, 6 mo.",Check,6/8/2012,59.94,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,700 Main St Ste A,Willimantic,CT                                                
Windham Democratic Town Committee,Party Committee,McSweeney Regional Senior Center,CHAR(Payment to tax exempt charitable organization),Purchase and Contribution of food and beverage for their community fundraiser,Debit Card,1/13/2012,200,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,31 Crescent St,Willimantic,CT                                                
Windham Democratic Town Committee,Party Committee,Vinci Group,A-ATM(Advertise using Automated telephone/fax message),automated phone calls supporting education budget,Check,6/26/2012,350,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,24 Huntington St,Manchester,CT                                                
Windsor Democratic Town Committee,Party Committee,Windsor Police Athletic League,Misc *(Miscellaneous expenditure for which no specific code exists),Contribution in Memory of Judge of Probate - Brian Griffin,Check,2/24/2012,50,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,Bloomfield Ave,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Traditions Golf Club of Windsor,FOOD(Paid directly to a vendor for food and beverage),Deposit for food at fundraiser,Check,2/21/2012,300,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,147 Pigeon Hill Rd,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Traditions Gulf Course,FOOD(Paid directly to a vendor for food and beverage),May Fundraiser Food,Check,5/4/2012,162.12,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,147 Pigeon Hill Rd,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Alexandra Szotka,Misc *(Miscellaneous expenditure for which no specific code exists),Windsor High School Scholarship,Check,5/29/2012,500,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,51 Hearthstone Dr,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Welsh For Probate Judge,POC(Payment to another committee),Contribution for Committee to elect Prob Judge,Check,6/18/2012,2000,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,1124 Windsor Ave,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Leo Canty,A-NEWS(Adevertise through a newspaper),Dem Caucus Legal Notice,Check,2/21/2012,94.44,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,27 Devin Way,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Leo Canty,FNDR *(Expenses associated with holding a committee fundraiser),Food for Super Bowl fund raiser,Check,2/21/2012,90.02,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,27 Devin Way,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Leo Canty,A-ATM(Advertise using Automated telephone/fax message),,Check,3/13/2012,350,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,27 Devin Way,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Leo Canty,A-NEWS(Adevertise through a newspaper),Legal notices through Journal Inquirer,Check,5/29/2012,86.57,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,27 Devin Way,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Leo Canty,A-DM(Advertisie through direct mail),printing and postage for mailing postcards,Check,6/1/2012,645.63,7/10/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,27 Devin Way,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Alan Simon,Misc *(Miscellaneous expenditure for which no specific code exists),2012 Spring on Line Data Camp - training,Check,2/21/2012,700,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,66 Wilton Rd,Windsor,CT                                                
Windsor Democratic Town Committee,Party Committee,Indep Media Network,CNSLT(Payments to a professional consultant),Social media consult on strategies for Dem Party in Windsor,Check,1/16/2012,319.93,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,76 Bushy Hill Rd,Ivoryton,CT                                                
Windsor Locks Democratic Town Committee,Party Committee,Awards & More,Gift *(Purchase of items to be given as a gift),Democrat of the Year Award,Check,4/5/2012,12,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,492 Enfield St,Enfield,CT                                                
Windsor Locks Democratic Town Committee,Party Committee,American Legion,Misc *(Miscellaneous expenditure for which no specific code exists),Donation for Boy's State,Check,5/2/2012,250,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,1 S Main St,Windsor Locks,CT                                                
Windsor Locks Democratic Town Committee,Party Committee,Hooker Brewery,FNDR *(Expenses associated with holding a committee fundraiser),Deposit,Check,6/27/2012,300,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,16 Tobey Rd,Bloomfield,CT                                                
Windsor Locks Democratic Town Committee,Party Committee,Dollars for Scholars,Misc *(Miscellaneous expenditure for which no specific code exists),Scholarship Awards,Check,6/3/2012,200,7/3/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 653,Windsor Locks,CT                                                
Windsor Republican Town Committee,Party Committee,VIOLET NAHABEDIAN,FOOD(Paid directly to a vendor for food and beverage),REIMBURSEMENT FOR JAN KICK -OFF- PURCHASE FROM PRICE CHOPPER,Check,1/5/2012,68.45,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1920 Logans Way,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,ERTC (ENFIELD REPUBLICAN TOWN COMMITTEE),FNDR(Expenses associated with holding a committee fundraiser),"FOR 37 DINNERS AT SKYLINE RESTAURANT, LINCOLN DAY 03/16/2012",Check,3/28/2012,925,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,,ENFIELD,CT                                                
Windsor Republican Town Committee,Party Committee,KAREN ANDREWS,FOOD(Paid directly to a vendor for food and beverage),"REIMBURSEMENT FOR JAN KICK -OFF- PURCHASE FROM JORDON;S, GEISSLER'",Check,1/6/2012,64.4,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,3 Sarah Anne Lane,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,KAREN ANDREWS,post(),REIMBURSE FOR POSTAGE (USPS),Check,1/17/2012,22.83,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,3 Sarah Anne Lane,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,KAREN ANDREWS,A-NEWS(Adevertise through a newspaper),REIMBURSE FOR PUBLIC NOTICE IN THE JOURNAL INQUIRER,Check,1/19/2012,47.22,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,3 Sarah Anne Lane,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,FLOWERS BY TIMOTHY SNELGROVE,GIFT(Purchase of items to be given as a gift),FLOWRS FOR FUNERAL OF A WRTC LONG - TERM MEMBER,Check,3/2/2012,96.68,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1763 POQUONOCK AVENUE,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,MR. TROPHY,GIFT(Purchase of items to be given as a gift),REPUBLICAN OF THE YEAR COMMEMORATIVE PLAQUE,Check,3/14/2012,55.94,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,330 LOCUST STREET,HARTFORD,CT                                                
Windsor Republican Town Committee,Party Committee,WEBSTER BANK,"BNK(Bank fees, interest charges, or penalties)",MONTHLY SERVICE CHARGE,Debit Card,1/31/2012,9.95,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,BROAD STREET,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,WEBSTER BANK,"BNK(Bank fees, interest charges, or penalties)",MONTHLY SERVICE CHARGE,Debit Card,2/29/2012,9.95,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,BROAD STREET,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,WEBSTER BANK,"BNK(Bank fees, interest charges, or penalties)",MONTHLY SERVICE CHARGE,Debit Card,3/30/2012,9.95,4/5/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,BROAD STREET,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,CASH,post(),STAMPS FOR MAILING DONATION LETTER,Check,6/5/2012,10.35,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,RUTH FARBACH,RCW(Reimburse committee workers),BABY GIFT & CARD,Check,4/6/2012,18.43,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,592 Poquonock Ave,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,WINDSOR JAYCEE'S,FNDR(Expenses associated with holding a committee fundraiser),FEE FOR BOOTH AT SHAD DERBY,Check,4/24/2012,100,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,P.O. BOX 67,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,KAREN ANDREWS,RCW(Reimburse committee workers),"JOURNAL INQUIRER ""NOTICE OF CAUCUS""",Check,4/10/2012,47.22,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,3 SARAH ANNE LA.,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,KAREN ANDREWS,RCW(Reimburse committee workers),POSTAGE,Check,5/7/2012,22.05,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,3 SARAH ANNE LA.,WINDSOR,CT                                                
Windsor Republican Town Committee,Party Committee,KAREN ANDREWS,RCW(Reimburse committee workers),JOURNAL INQUIRER CAUCUS ANNOUNCEMENT,Check,5/30/2012,47.22,7/10/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,3 SARAH ANNE LA.,WINDSOR,CT                                                
Wine & Spirit Wholesalers PAC,Political Action Committee,"ABW PAC, VICTORIA GRIFFIN, TREASURER",CC-CONTRIB(),,Check,3/28/2012,2000,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,167 UNCAS POINT RD,GUILFORD,CT                                                
Wine & Spirit Wholesalers PAC,Political Action Committee,WINE & SPIRITS WHOLESALER OF CT,O-OFFICE(),INK/LABELS/PAPERS/PENS,Check,1/21/2012,105.95,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,132 TEMPLE ST,NEW HAVEN,CT                                                
Wolcott Democratic Town Committee,Party Committee,WOLCOTT POLICE DEPT,MISC(Expenses related to miscellaneous items that are listed above),POLICE ESCORT - PARADE,Check,1/13/2012,245.67,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,225 NICHOLS,WOLCOTT,CT                                                
Wolcott Democratic Town Committee,Party Committee,DAVE GENTILE,A-NEWS(Adevertise through a newspaper),AD FOR CAUCUS,Check,1/5/2012,58,4/4/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,101 MIDWOOD AVE,WOLCOTT,CT                                                
Wolcott Democratic Town Committee,Party Committee,WOLCOTT LIONS CLUB,FNDR(Expenses associated with holding a committee fundraiser),FOOD BOOTH DEPOSIT WOLCOTT LIONS FAIR,Check,4/26/2012,400,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,Wolcott Rd,WOLCOTT,CT                                                
Wolcott Democratic Town Committee,Party Committee,ORCHID FLORIST,MISC(Expenses related to miscellaneous items that are listed above),SYMPATHY BASKET,Check,4/19/2012,85.03,7/9/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,1 Chase Ave,WATERBURY,CT                                                
Wolcott Democratic Town Committee,Party Committee,ORCHID FLORIST,MISC(Expenses related to miscellaneous items that are listed above),SYMPATHY BASKET,Check,4/19/2012,85.03,7/23/2012,4/1/2012,6/30/2012,,Amendment,Data Entry,NO,1 Chase Ave,WATERBURY,CT                                                
Wolcott Democratic Town Committee,Party Committee,WOLCOTT LIONS CLUB,FNDR(Expenses associated with holding a committee fundraiser),FOOD BOOTH DEPOSIT WOLCOTT LIONS FAIR,Check,4/26/2012,400,7/23/2012,4/1/2012,6/30/2012,,Amendment,Data Entry,NO,Wolcott Rd,WOLCOTT,CT                                                
